URL,Restaurant_Name,Category,Item_Name,Price,Food Type,Cuisine,Area,Dining_Rating,Votes
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Main Course,Veg Kema,₹250,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Main Course,Veg Lababdar,₹220,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Breads,Bajri Rotla,₹60,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Breads,Jawar Rotla,₹60,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Breads,Pakwan Special Khoba Roti,₹150,Veg,North Indian,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Breads,Makai Rotla,₹60,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Breads,Missi Roti,₹90,Veg,North Indian,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Breads,Phulka Roti,₹16,Veg,North Indian,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Breads,Tawa Parantha,₹80,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Breads,Wheat Rotla,₹60,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Rice And Biryani,Curd Rice,₹140,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Rice And Biryani,Half Plain Rice,₹70,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Rice And Biryani,Handi Pulao,₹243,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Rice And Biryani,Hyderabadi Biryani,₹220,Veg,Indian (General),Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Rice And Biryani,Jeera Rice,₹140,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Rice And Biryani,Jeera Rice Half,₹100,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Rice And Biryani,Kadhi Khichdi ( Desi Ghee),₹189,Veg,Indian (General),Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Rice And Biryani,Masala Rice,₹170,Veg,North Indian,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Rice And Biryani,Palak Khichadi,₹160,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Rice And Biryani,Paneer Pulao,₹220,Veg,North Indian,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Rice And Biryani,Plain Rice,₹130,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Rice And Biryani,Tawa Pulao,₹180,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Rice And Biryani,Tuar Dal Khichdi,₹200,Veg,Indian (General),Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Rice And Biryani,Veg Biryani,₹240,Veg,Indian (General),Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Rice And Biryani,Veg Pulao,₹170,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Fried Rice And Noodles,Mushroom Baby Corn Rice,₹230,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Fried Rice And Noodles,Mushroom Fried Rice,₹190,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Fried Rice And Noodles,Onion Fried Rice,₹220,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Fried Rice And Noodles,Sejwaan Fried Rice,₹210,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Fried Rice And Noodles,Tripple Sejwaan Fried Rice,₹250,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Fried Rice And Noodles,Veg Fried Rice,₹180,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Fried Rice And Noodles,Veg Hong Kong Rice,₹240,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Fried Rice And Noodles,Veg Manchurian Fried Rice,₹249,Veg,Chinese,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Fried Rice And Noodles,Veg Singapuri Rice,₹260,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Fried Rice And Noodles,American Chopsuey,₹290,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Fried Rice And Noodles,Chilli Garlic Noodles,₹300,Veg,Chinese,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Fried Rice And Noodles,French Fries Salty,₹120,Veg,Continental,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Fried Rice And Noodles,Veg Hakka Noodles,₹300,Veg,Chinese,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Fried Rice And Noodles,Veg Schezwan Noodles,₹300,Veg,Chinese,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Accompaniments,Butter Khichiya,₹67,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Accompaniments,Dahi Fry Desi Ghee,₹130,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Accompaniments,Plain Dahi,₹95,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Accompaniments,Fried Papad,₹34,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Accompaniments,Masala Khichiya,₹67,Veg,North Indian,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Accompaniments,Masala Papad,₹80,Veg,North Indian,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Accompaniments,Masala Papad [roasted],₹80,Veg,North Indian,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Accompaniments,Papad,₹27,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Accompaniments,Papad Churi,₹150,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Accompaniments,Cucumber Raita,₹130,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Accompaniments,Fried Rajasthani Khichiya,₹54,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Accompaniments,Rajwadi Khichiya,₹100,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Accompaniments,Roasted Rajasthani Khichiya,₹54,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Drinks (Beverages),Bundi Raita ( Masala),₹130,Veg,North Indian,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Drinks (Beverages),Buttermilk,₹35,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Drinks (Beverages),Lassi,₹100,Veg,Beverages,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Drinks (Beverages),Mango Lassi,₹120,Veg,Beverages,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Drinks (Beverages),Pineapple Raita,₹140,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Drinks (Beverages),Rose Lassi,₹120,Veg,Beverages,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Desserts,Churma,₹162,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Desserts,Churma Full,₹170,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Desserts,Churma Half,₹120,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Desserts,Dry Fruit Churma,₹250,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Desserts,Dry Fruit Churma Full,₹250,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Desserts,Dry Fruit Churma Half,₹180,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Desserts,Gulab Jamun,₹65,Veg,Desserts,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Desserts,Rabdi,₹89,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Tandoori Starters,Cheese Corn Seekh Kebab,₹360,Veg,Mughlai,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Tandoori Starters,Corn Tikki,₹220,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Tandoori Starters,Hara Bhara Kebab,₹310,Veg,Mughlai,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Tandoori Starters,Hyderabadi Seekh Kebab,₹330,Veg,Mughlai,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Tandoori Starters,Kaju Paneer Seekh Kebab,₹450,Veg,Mughlai,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Tandoori Starters,Makai Sabji Seekh Kebab,₹330,Veg,Mughlai,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Tandoori Starters,Mushroom Pahadi,₹280,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Tandoori Starters,Mushroom Tikka,₹280,Veg,North Indian,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Tandoori Starters,Paneer Aachari Tikka,₹380,Veg,North Indian,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Tandoori Starters,Paneer Banjara,₹380,Veg,North Indian,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Tandoori Starters,Paneer Hariyali Tikka,₹380,Veg,North Indian,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Tandoori Starters,Paneer Lahasuniya Tikka,₹370,Veg,North Indian,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Tandoori Starters,Paneer Malai Tikka,₹360,Veg,North Indian,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Tandoori Starters,Paneer Tikka Dry,₹350,Veg,North Indian,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Tandoori Starters,Tikki Platter,₹320,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Tandoori Starters,Veg Seekh Kebab,₹330,Veg,Mughlai,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Hariyali,Green Salad,₹90,Veg,Continental,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Hariyali,Kathiyawadi Kuchumber,₹130,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Hariyali,Tomato Salad,₹80,Veg,Continental,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Paratha,Aloo Paratha,₹140,Veg,North Indian,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Paratha,Aloo Pudina Paratha,₹130,Veg,North Indian,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Paratha,Cheese Paratha,₹160,Veg,North Indian,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Paratha,Desi Ghee Palli,₹30,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Paratha,Gobi Paratha,₹110,Veg,North Indian,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Paratha,Methi Paratha,₹130,Veg,North Indian,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Paratha,Mix Veg Paratha,₹130,Veg,North Indian,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Paratha,Palak Methi Paratha,₹130,Veg,North Indian,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Paratha,Paneer Paratha,₹150,Veg,North Indian,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Tandoori Taste,Butter Garlic Kulcha,₹70,Veg,North Indian,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Tandoori Taste,Butter Garlic Naan,₹90,Veg,North Indian,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Tandoori Taste,Cheese Naan,₹115,Veg,North Indian,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Tandoori Taste,Garlic Naan,₹85,Veg,North Indian,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Tandoori Taste,Kashmiri Naan,₹140,Veg,North Indian,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Tandoori Taste,Kulcha,₹60,Veg,North Indian,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Tandoori Taste,Lachha Paratha,₹80,Veg,North Indian,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Tandoori Taste,Naan,₹65,Veg,North Indian,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Tandoori Taste,Tandoori Basket,₹280,Veg,North Indian,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Tandoori Taste,Tandoori Roti,₹30,Veg,North Indian,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Tandoori Taste,Wheat Tandoori Roti,₹30,Veg,North Indian,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Water And Cold Drink,Butterscotch Ice Cream,₹99,Veg,Desserts,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Water And Cold Drink,Chocolet Ice Cream,₹69,Veg,Desserts,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Water And Cold Drink,Jal Jeera,₹40,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Water And Cold Drink,Mango Ice Cream,₹99,Veg,Desserts,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Water And Cold Drink,Strawberry Ice Cream,₹89,Veg,Desserts,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar/order,Pakwan Food Tradition,Water And Cold Drink,Vanilla Ice Creams,₹89,Veg,Other,Pimple Saudagar,4.2,254
https://www.zomato.com/pune/betos-nibm-road/order,,,No Menu Found,,Veg,Other,NIBM Road,3.9,1253
https://www.zomato.com/pune/tiranga-bhuvan-kothrud-kothrud/order,Tiranga Bhuvan Kothrud,Soups,Chicken Alani Soup,₹157,Non-Veg,Continental,Kothrud,4.1,1117
https://www.zomato.com/pune/tiranga-bhuvan-kothrud-kothrud/order,Tiranga Bhuvan Kothrud,Soups,Mutton Paya Soup,₹211,Non-Veg,Continental,Kothrud,4.1,1117
https://www.zomato.com/pune/tiranga-bhuvan-kothrud-kothrud/order,Tiranga Bhuvan Kothrud,Starters,Paneer Tikka,₹329,Veg,North Indian,Kothrud,4.1,1117
https://www.zomato.com/pune/tiranga-bhuvan-kothrud-kothrud/order,Tiranga Bhuvan Kothrud,Starters,Chicken Banjara Kebab,₹513,Non-Veg,Mughlai,Kothrud,4.1,1117
https://www.zomato.com/pune/tiranga-bhuvan-kothrud-kothrud/order,Tiranga Bhuvan Kothrud,Starters,Chicken Lollipop,₹408,Non-Veg,Other,Kothrud,4.1,1117
https://www.zomato.com/pune/tiranga-bhuvan-kothrud-kothrud/order,Tiranga Bhuvan Kothrud,Starters,Chicken Sholay Kebab,₹513,Non-Veg,Mughlai,Kothrud,4.1,1117
https://www.zomato.com/pune/tiranga-bhuvan-kothrud-kothrud/order,Tiranga Bhuvan Kothrud,Starters,Chicken Tandoori,₹466,Non-Veg,North Indian,Kothrud,4.1,1117
https://www.zomato.com/pune/tiranga-bhuvan-kothrud-kothrud/order,Tiranga Bhuvan Kothrud,Starters,Chicken Tikka,₹513,Non-Veg,North Indian,Kothrud,4.1,1117
https://www.zomato.com/pune/tiranga-bhuvan-kothrud-kothrud/order,Tiranga Bhuvan Kothrud,Starters,Chicken Ukkad,₹490,Non-Veg,Other,Kothrud,4.1,1117
https://www.zomato.com/pune/tiranga-bhuvan-kothrud-kothrud/order,Tiranga Bhuvan Kothrud,Starters,Solapuri Chicken Kebab,₹513,Non-Veg,Mughlai,Kothrud,4.1,1117
https://www.zomato.com/pune/tiranga-bhuvan-kothrud-kothrud/order,Tiranga Bhuvan Kothrud,Starters,Sukka Chicken,₹501,Non-Veg,Other,Kothrud,4.1,1117
https://www.zomato.com/pune/tiranga-bhuvan-kothrud-kothrud/order,Tiranga Bhuvan Kothrud,Starters,Sukka Gavran Chicken,₹525,Non-Veg,Other,Kothrud,4.1,1117
https://www.zomato.com/pune/tiranga-bhuvan-kothrud-kothrud/order,Tiranga Bhuvan Kothrud,Starters,Tandoori Sukka Masala,₹518,Veg,North Indian,Kothrud,4.1,1117
https://www.zomato.com/pune/tiranga-bhuvan-kothrud-kothrud/order,Tiranga Bhuvan Kothrud,Starters,Mutton Sukka,₹525,Non-Veg,Other,Kothrud,4.1,1117
https://www.zomato.com/pune/tiranga-bhuvan-kothrud-kothrud/order,Tiranga Bhuvan Kothrud,Starters,Mutton Ukkad,₹513,Non-Veg,Other,Kothrud,4.1,1117
https://www.zomato.com/pune/tiranga-bhuvan-kothrud-kothrud/order,Tiranga Bhuvan Kothrud,Starters,Sukki Kaleji,₹548,Veg,Other,Kothrud,4.1,1117
https://www.zomato.com/pune/tiranga-bhuvan-kothrud-kothrud/order,Tiranga Bhuvan Kothrud,Starters,Kolambi Sukki,₹569,Veg,Other,Kothrud,4.1,1117
https://www.zomato.com/pune/tiranga-bhuvan-kothrud-kothrud/order,Tiranga Bhuvan Kothrud,Main Course,Green Peas Masala,₹312,Veg,North Indian,Kothrud,4.1,1117
https://www.zomato.com/pune/tiranga-bhuvan-kothrud-kothrud/order,Tiranga Bhuvan Kothrud,Main Course,Palak Paneer,₹314,Veg,North Indian,Kothrud,4.1,1117
https://www.zomato.com/pune/tiranga-bhuvan-kothrud-kothrud/order,Tiranga Bhuvan Kothrud,Main Course,Paneer Butter Masala,₹329,Veg,North Indian,Kothrud,4.1,1117
https://www.zomato.com/pune/tiranga-bhuvan-kothrud-kothrud/order,Tiranga Bhuvan Kothrud,Main Course,Paneer Lasuni,₹329,Veg,North Indian,Kothrud,4.1,1117
https://www.zomato.com/pune/tiranga-bhuvan-kothrud-kothrud/order,Tiranga Bhuvan Kothrud,Main Course,Paneer Tikka Masala,₹359,Veg,North Indian,Kothrud,4.1,1117
https://www.zomato.com/pune/tiranga-bhuvan-kothrud-kothrud/order,Tiranga Bhuvan Kothrud,Main Course,Pithla Bhakri,₹314,Veg,Maharashtrian,Kothrud,4.1,1117
https://www.zomato.com/pune/tiranga-bhuvan-kothrud-kothrud/order,Tiranga Bhuvan Kothrud,Main Course,Shev Bhaji,₹286,Veg,Indian (General),Kothrud,4.1,1117
https://www.zomato.com/pune/tiranga-bhuvan-kothrud-kothrud/order,Tiranga Bhuvan Kothrud,Main Course,Tiranga Special Veg,₹350,Veg,Other,Kothrud,4.1,1117
https://www.zomato.com/pune/tiranga-bhuvan-kothrud-kothrud/order,Tiranga Bhuvan Kothrud,Main Course,Veg Handi,₹340,Veg,Other,Kothrud,4.1,1117
https://www.zomato.com/pune/tiranga-bhuvan-kothrud-kothrud/order,Tiranga Bhuvan Kothrud,Main Course,Boiled Egg,₹64,Non-Veg,Other,Kothrud,4.1,1117
https://www.zomato.com/pune/tiranga-bhuvan-kothrud-kothrud/order,Tiranga Bhuvan Kothrud,Main Course,Double Egg Omelette,₹122,Non-Veg,Other,Kothrud,4.1,1117
https://www.zomato.com/pune/tiranga-bhuvan-kothrud-kothrud/order,Tiranga Bhuvan Kothrud,Main Course,Egg Curry,₹244,Non-Veg,Indian (General),Kothrud,4.1,1117
https://www.zomato.com/pune/tiranga-bhuvan-kothrud-kothrud/order,Tiranga Bhuvan Kothrud,Main Course,Egg Masala Fry,₹257,Non-Veg,North Indian,Kothrud,4.1,1117
https://www.zomato.com/pune/tiranga-bhuvan-kothrud-kothrud/order,Tiranga Bhuvan Kothrud,Main Course,Boneless Chicken Handi,₹701,Non-Veg,Other,Kothrud,4.1,1117
https://www.zomato.com/pune/tiranga-bhuvan-kothrud-kothrud/order,Tiranga Bhuvan Kothrud,Main Course,Butter Chicken,₹606,Non-Veg,Other,Kothrud,4.1,1117
https://www.zomato.com/pune/tiranga-bhuvan-kothrud-kothrud/order,Tiranga Bhuvan Kothrud,Main Course,Chicken Handi,₹553,Non-Veg,Other,Kothrud,4.1,1117
https://www.zomato.com/pune/tiranga-bhuvan-kothrud-kothrud/order,Tiranga Bhuvan Kothrud,Main Course,Chicken Masala Fry,₹525,Non-Veg,North Indian,Kothrud,4.1,1117
